area;name;rating;reviews;address;review_rating;review_text;reviewer_name;local_guide;date
Seturan;Tiny Town Coffee and Space;5.0;32;Jl. Seturan Raya No.12, Kledokan, Caturtunggal, Kec. Depok, Yogyakarta, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Nice;{'name': 'Rozan Widyatama', 'link': 'https://www.google.com/maps/contrib/102770977570638273889?hl=en-US', 'contributor_id': '102770977570638273889', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWZ5N3vpCdpcm7vn_ZMI7tCX9SF1-DuncIi8mpISMjk7vyzM1I3=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0};;5 months ago
Seturan;Tiny Town Coffee and Space;5.0;32;Jl. Seturan Raya No.12, Kledokan, Caturtunggal, Kec. Depok, Yogyakarta, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;good atmosphere;{'name': 'maura aqilah', 'link': 'https://www.google.com/maps/contrib/109477291956622985583?hl=en-US', 'contributor_id': '109477291956622985583', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKVOczu-EF5S1YxTXK30Ttx9B_zf7y8SFLKJHOuxqO6f8WQiA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0};;5 months ago
Seturan;Tiny Town Coffee and Space;5.0;32;Jl. Seturan Raya No.12, Kledokan, Caturtunggal, Kec. Depok, Yogyakarta, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;"Coffe shop buat anak2 skena sihh karena karyawannya jg pada skena.
Tempatnya cozy ada store baju sama kacamata jg, pengen nyobain DIY nya tapi pas kosong, donatnya jg enak mending pinkan mambo suruh belajar bikin donat disini deh 😆";{'name': 'Fadila Anisa', 'link': 'https://www.google.com/maps/contrib/106583493211210497345?hl=en-US', 'contributor_id': '106583493211210497345', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXN1oVDSOgzZEPb19HmZr4xXhT3pEy6LzU3zWWD8alaKoB1Y2wb=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 155, 'photos': 630};;5 months ago
Seturan;Tiny Town Coffee and Space;5.0;32;Jl. Seturan Raya No.12, Kledokan, Caturtunggal, Kec. Depok, Yogyakarta, Daerah Istimewa Yogyakarta 55281, Indonesia;4.0;Tempatnya cozy abis buat chill nongkrong maupun nugas, adem dan kalian juga bisa belanja baju dan aksesoris lucu bangettt...;{'name': 'gita Tridey', 'link': 'https://www.google.com/maps/contrib/113303403056475926446?hl=en-US', 'contributor_id': '113303403056475926446', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUeCEs2RR3uh6aItVuf08hVJibXx2urqmRfPjQzYWIEidVuOks=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 8, 'photos': 29};;5 months ago
Seturan;Tiny Town Coffee and Space;5.0;32;Jl. Seturan Raya No.12, Kledokan, Caturtunggal, Kec. Depok, Yogyakarta, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Kopinya enak benerrr,creaamyy😍 di tambah bisa DIY donut tiap hari aakk masuk list ngedate nih🤗;{'name': 'iklima ima', 'link': 'https://www.google.com/maps/contrib/117457365121242759106?hl=en-US', 'contributor_id': '117457365121242759106', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVld9wM0saWjWboNipuptRbOk0H0GcsyAVjSm5YvkRMvYIu1xan=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 18, 'photos': 8};;5 months ago
Seturan;Tiny Town Coffee and Space;5.0;32;Jl. Seturan Raya No.12, Kledokan, Caturtunggal, Kec. Depok, Yogyakarta, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;"fav menu cireng kejunya, sukak! 🫶🏻
buat minumannya harus coba kopinya sih, aku lupa varian apa tp enakkk!!";{'name': 'no name', 'link': 'https://www.google.com/maps/contrib/109868734663218024496?hl=en-US', 'contributor_id': '109868734663218024496', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocL0_W8mbkBQF3ZQxU_Vqa4WN8ym49eeq8V5W-m1CBXa_-I3-g=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 3};;4 months ago
Seturan;Tiny Town Coffee and Space;5.0;32;Jl. Seturan Raya No.12, Kledokan, Caturtunggal, Kec. Depok, Yogyakarta, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;kopinya enak, service super ramahh dan informatif🌟🌟🌟🌟;{'name': 'Fani Mardina', 'link': 'https://www.google.com/maps/contrib/116633803148862712711?hl=en-US', 'contributor_id': '116633803148862712711', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWtZz887y1Iontqv6Sz45eRARxVM6dFGBQRkVGns9A46d6-b7w=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 10, 'photos': 9};;5 months ago
Seturan;Bento Coffee Seturan;4.9;106;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;New style of bento coffee, nice place friendly staff;{'name': 'Dzulfiqar Aliando', 'link': 'https://www.google.com/maps/contrib/114463994579623646132?hl=en-US', 'contributor_id': '114463994579623646132', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXCGkPICrXutkqUkdHw4obEARjMRuiFDIbk_cW3JGYHr58LxunM=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 48, 'photos': 80};;3 weeks ago
Seturan;Bento Coffee Seturan;4.9;106;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;well;{'name': 'Bagas Setya Hidayat', 'link': 'https://www.google.com/maps/contrib/106686825224272577300?hl=en-US', 'contributor_id': '106686825224272577300', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUgcqSIt3Mlr-VTNHUNdIn8NEdRsuBIdwEL1nIeLo2ISUPNPk4=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 42, 'photos': 33};;3 weeks ago
Seturan;Bento Coffee Seturan;4.9;106;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;good place, good ambience;{'name': 'Zahra Jayadi', 'link': 'https://www.google.com/maps/contrib/100007649046443459422?hl=en-US', 'contributor_id': '100007649046443459422', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKYoUssZ3eQh9MnC-brqU8OjqGSkAhwC8VOgFr9mnXwlrQJng=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0};;3 weeks ago
Seturan;Bento Coffee Seturan;4.9;106;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;niceee;{'name': 'Nur Aisyah', 'link': 'https://www.google.com/maps/contrib/113995973215447096720?hl=en-US', 'contributor_id': '113995973215447096720', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUxmTTiURoV0oyCuLDg9enNAxTamY-CVcnPu_5_yhFpJcjh_r2CqQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;3 weeks ago
Seturan;Bento Coffee Seturan;4.9;106;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;good;{'name': 'akbar mareta', 'link': 'https://www.google.com/maps/contrib/116963789526257478901?hl=en-US', 'contributor_id': '116963789526257478901', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK2GLnQyKJ6sulH9GGfnLyJmU13_c0l6zOfAdnh5rQq5Tm7mw=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;3 weeks ago
Seturan;Bento Coffee Seturan;4.9;106;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Best;{'name': 'Syarief Hidayat', 'link': 'https://www.google.com/maps/contrib/104783863656285885051?hl=en-US', 'contributor_id': '104783863656285885051', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVvxeG0jYBitKjlfbzNHV2RhwhWAmQgrCoXLxI4i1ja13fgTwc=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;3 weeks ago
Seturan;Bento Coffee Seturan;4.9;106;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Comfy as usual;{'name': 'Najmi Alvin Zuhair', 'link': 'https://www.google.com/maps/contrib/116293199465861596785?hl=en-US', 'contributor_id': '116293199465861596785', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVG6RZQIVfnfuCT-g2x3tVKDJHl6f6IOoIjwtOCg98oec2xsmoy=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0};;3 weeks ago
Seturan;Bento Coffee Seturan;4.9;106;Kledokan, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;fresh look;{'name': 'Windy Azzahra', 'link': 'https://www.google.com/maps/contrib/103142736258655220715?hl=en-US', 'contributor_id': '103142736258655220715', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLqEm8BWugEQMD5hyiuyDcl3XXzO60DT0tvFc4-8CuKJVH2QQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;3 weeks ago
Seturan;Kakofoni Coffee Seturan;5.0;24;Jl. Pemancar Timur No.17, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;kopinya enakkk kerasa banget ditambah harganya yg sangat affordable buat coffeshop SCBD area ini pokoknya worth to try guissss;{'name': 'Laila Nurul', 'link': 'https://www.google.com/maps/contrib/105031753235472957762?hl=en-US', 'contributor_id': '105031753235472957762', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX6AOzHpD1ZHknn844zRjlws5_7qIbIrGM1QIOlg4XKhFjeO6o=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 1};;2 years ago
Seturan;Kakofoni Coffee Seturan;5.0;24;Jl. Pemancar Timur No.17, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Tempat nyaman, gampang dijangkau. Cocok bgt buat yg mau nugas atau nongkrong;{'name': 'Nurul Alifah', 'link': 'https://www.google.com/maps/contrib/110526094316054572707?hl=en-US', 'contributor_id': '110526094316054572707', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVe_ieIkU2bDh8l0Q_ScJ-58Cgunv32EICRbwnUrXH6LGtYl0k19A=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 8};;2 years ago
Seturan;Kakofoni Coffee Seturan;5.0;24;Jl. Pemancar Timur No.17, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;"Enakk bangettt!!
tempatnya nyaman, bersih..
Rekomend dehh✨";{'name': 'Indah Mel', 'link': 'https://www.google.com/maps/contrib/106877477201097146206?hl=en-US', 'contributor_id': '106877477201097146206', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWT7FY1J2fs1gZkmr4QO1jiyBkcWTlX35IAcU2_G-ZClRlUMC88=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 3};;2 years ago
Seturan;Kakofoni Coffee Seturan;5.0;24;Jl. Pemancar Timur No.17, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Recommended buat ngobrol ramah dikantong, sukses terus buat Anggara kakofoni coffe seturan;{'name': 'coach rivan amri', 'link': 'https://www.google.com/maps/contrib/110986262364875036147?hl=en-US', 'contributor_id': '110986262364875036147', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWma5HMOdhgt-r9cZOKkefac7iXdvvZobxxU2GiPCG473uaXwGZZQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 5};;2 years ago
Seturan;Kakofoni Coffee Seturan;5.0;24;Jl. Pemancar Timur No.17, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Suka banget sama classic rock disini. Enak harga mahasiswa.;{'name': 'Galang Qur', 'link': 'https://www.google.com/maps/contrib/109730145520493675529?hl=en-US', 'contributor_id': '109730145520493675529', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW08mPbg2Wq-bpeRX9bAHszg_srMM0_U4s7lVe5q6dT7EH1EDdE=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 44, 'photos': 46};;2 years ago
Seturan;Kakofoni Coffee Seturan;5.0;24;Jl. Pemancar Timur No.17, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Tempatnya instagramable. Buat nongkrong sambil ngerjain tugas juga cocok banget, harga menunya juga ramah buat kantong mahasiswa, pelayanannya oke, pokoknya perfect 👌🏾;{'name': 'Khoirotin Nisa', 'link': 'https://www.google.com/maps/contrib/118395658578620093081?hl=en-US', 'contributor_id': '118395658578620093081', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUW0lNHwheNAogpR-u5UkoxxVRrM2ZCyQYfDPjkbkfGADMxCstPew=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 20, 'photos': 22};;2 years ago
Seturan;Kakofoni Coffee Seturan;5.0;24;Jl. Pemancar Timur No.17, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;"tempat nya nyaman ,asik baristanya juga ramah"" apalagi ownernya mas anggara itu baik banget ,berbagi ilmu tentang perkopian duniawi dll KAKOFONI THE BEST";{'name': 'Wahyu Hidayat', 'link': 'https://www.google.com/maps/contrib/105873492562048985287?hl=en-US', 'contributor_id': '105873492562048985287', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIW_PWLumHmGunI2KjEEIOdOdVCKgfowFd0LokSCAfHSbFS0Q=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;2 years ago
Seturan;Kakofoni Coffee Seturan;5.0;24;Jl. Pemancar Timur No.17, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Coffee crafter yg proper juga buat nongkrong, pas banget buat pecinta kopi di jogja. harga aman banget deh dikantong;{'name': 'Aditya Rafly Fadoli', 'link': 'https://www.google.com/maps/contrib/107888653338163397586?hl=en-US', 'contributor_id': '107888653338163397586', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW-wwkeIc9OJZ1TpuwesVt09fstR7rJ0UpLhm2Wt-3UDzigR_0s=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 4};;2 years ago
Kaliurang;Couvee - Jalan Kaliurang;4.6;2338;KM 5, Kaliurang St Jl. Pandega Karya No.18, RW.6, Manggung, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;"The cafe feels quite spacious and comfortable, with plenty of tables around. It seems designed for both casual hangouts and people who need a spot to study or work, since there’s even a focus room that feels really practical for that. The service I got was fine, the barista who helped me was quick and polite. I’ve tried a couple of drinks here, like the Salted Caramel Latte with its mix of sweet and salty flavors, and sometimes the Dark Chocolate when I want something without caffeine.

On the downside, the toilets are limited and there’s no prayer room. The parking area, though, is pretty wide. For anyone planning to sit and work here, coming early in the morning makes it easier to find a spot you like.";{'name': 'Another Ricky', 'link': 'https://www.google.com/maps/contrib/101223597974673710056?hl=en-US', 'contributor_id': '101223597974673710056', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVXHaTr2VWwbgiZn4Cx_3L2BDypNUArAuy20H7xu0FA56tkRLQ=s120-c-rp-mo-ba7-br100', 'local_guide': True, 'reviews': 427, 'photos': 2708};;3 months ago
Kaliurang;Couvee - Jalan Kaliurang;4.6;2338;KM 5, Kaliurang St Jl. Pandega Karya No.18, RW.6, Manggung, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;"Aesthetic coffee shop in Kaliurang area!
I stopped by on my morning to get some coffee and meal but I seemed I was too early so they only have croissants. I ended up order everyday latte with chocolate croissants.
I was indeed a nice croissant, served hot and really flakey.
Their latte also good, coffee was smooth and well prepared, but maybe I should ordered less sugar since for a moment I was forget that I’m at the sweet foods capital… 😊
Oh did I mention about their spacious, aesthetic and well designed interior… I really enjoyed the ambiance, will definitely come again for another coffee ride!";{'name': 'Budi Saputra Halim', 'link': 'https://www.google.com/maps/contrib/111487576309238573919?hl=en-US', 'contributor_id': '111487576309238573919', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKNZwuH-6XX3hJsI4hkLJvtgK8Hi__cb1VMmPCiJqp9AeKjmQ=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 34, 'photos': 440};;4 months ago
Kaliurang;Couvee - Jalan Kaliurang;4.6;2338;KM 5, Kaliurang St Jl. Pandega Karya No.18, RW.6, Manggung, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Couvee Jakal is one of my favorite spots for WFC. They have plenty of seating, whether you’re hanging out with friends or working alone. The best part is their focus room, a quiet, comfortable space where everyone is fully concentrated on their work. The room is also nicely cold, which makes it even more enjoyable to stay productive. A great place to work and relax!;{'name': 'Fakhri Khaulany', 'link': 'https://www.google.com/maps/contrib/110791812199658363989?hl=en-US', 'contributor_id': '110791812199658363989', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWjehXJNrlHm2nKqOTV49CJOwW11GXJeauaOx96rtHytjW3z5o9uw=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 414, 'photos': 3589};;a month ago
Kaliurang;Couvee - Jalan Kaliurang;4.6;2338;KM 5, Kaliurang St Jl. Pandega Karya No.18, RW.6, Manggung, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;"Always my go-to espresso to boost the mood! I really love their beans — the taste is bold yet creamy at the same time, and it always hits just right.

This new location is even better — more spacious and definitely cozier. It’s perfect whether you're catching up with a friend or needing some focus time, especially with their dedicated focus room. Such a thoughtful touch!

Never skip my cup of Couvee whenever I'm in Yogyakarta. Totally in love with this place!";{'name': 'Muhammad Fachmi Kurniawan', 'link': 'https://www.google.com/maps/contrib/104391228364971766743?hl=en-US', 'contributor_id': '104391228364971766743', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW8xxgWd_4mSCm4Y_qHyxy1_QrpHgIdq1aifrEfkvcx9zw55kTy=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 112, 'photos': 386};;8 months ago
Kaliurang;Couvee - Jalan Kaliurang;4.6;2338;KM 5, Kaliurang St Jl. Pandega Karya No.18, RW.6, Manggung, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;1.0;A haven for coffee but also for germs! So disappointed to find it is so dirty as their coffee is great. I guess you don't make money from cleaning!;{'name': 'Frances Duffy', 'link': 'https://www.google.com/maps/contrib/106319682501333828451?hl=en-US', 'contributor_id': '106319682501333828451', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV4zdHzj2IFsFFSOUQl-kuenxId5RENojKf5p0fWHjoKTeU4PX3CA=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 162, 'photos': 157};;4 months ago
Kaliurang;Couvee - Jalan Kaliurang;4.6;2338;KM 5, Kaliurang St Jl. Pandega Karya No.18, RW.6, Manggung, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia;5.0;Simple place. Nice place. For working and hang out. Great coffee...;{'name': 'Didik Harianto', 'link': 'https://www.google.com/maps/contrib/111862371414679320234?hl=en-US', 'contributor_id': '111862371414679320234', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX-b0qi_vhaCwg29A8cxj5SmdNtYxLXElMwgjboM0HL-2Ix7siS=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 233, 'photos': 615};;5 months ago
